gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3349670146	d8cd16ba-bb74-4420-821e-083f2bac17c2	AY589059	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Hibiscus	Hibiscus hakeifolius		SPECIES	Alyogyne hakeifolia (Giord.) Alefeld	Alyogyne hakeifolia					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													3940993	3936909	PRESERVED_SPECIMEN			Craven & Pfiel 10334 (CANB)				CC_BY_4_0					2021-09-23T14:12:31.696Z		
3346287139	d8cd16ba-bb74-4420-821e-083f2bac17c2	AY589083	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Hibiscus	Hibiscus hakeifolius		SPECIES	Alyogyne hakeifolia (Giord.) Alefeld	Alyogyne hakeifolia					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													3940993	3936909	PRESERVED_SPECIMEN			Craven & Pfeil 10334 (CANB)				CC_BY_4_0					2021-09-23T14:11:10.533Z		
3109103426	2a513d16-f4ce-4252-974f-2486ce70b788	32c231a3-081a-4ab6-b1ba-4892bead96f8	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Hibiscus	Hibiscus hakeifolius		SPECIES	Alyogyne hakeifolia (Giord.) Alefeld	Alyogyne hakeifolia		AU		South Australia	PRESENT		4c46f883-69c1-42ac-8a20-4cdba2afb9a6	-30.55542	136.89353	5.0						2003-01-22T00:00:00	22	1	2003	3940993	3936909	HUMAN_OBSERVATION			OPP1025038-1				CC_BY_4_0		BHP  -Olympic Dam			2021-10-01T18:20:41.494Z		
3070528183	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/63554783	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Hibiscus	Hibiscus hakeifolius		SPECIES	Alyogyne hakeifolia (Giord.) Alefeld	Alyogyne hakeifolia		AU		South Australia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-32.588211	135.464686	728.0						2020-10-18T12:59:00	18	10	2020	3940993	3936909	HUMAN_OBSERVATION	iNaturalist	Observations	63554783		dhfischer	2020-10-26T07:47:46	CC_BY_NC_4_0	dhfischer	dhfischer			2021-11-17T23:42:44.889Z	StillImage	COORDINATE_ROUNDED
3059706115	b0515413-6d32-490a-83a0-f8c08f002c70	1208e879-0bbd-4d5d-967a-99b7b54fd7bd	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Hibiscus	Hibiscus hakeifolius		SPECIES	Alyogyne hakeifolia (Giord.) Alefeld	Alyogyne hakeifolia	(Giordano) Alefeld	AU	6 km S of the Muchison River bridge along the North West Coastal Highway.	Western Australia	PRESENT		a8a2b5b7-4683-4566-8e95-3fb3adaeff39	-27.8739	114.7044							1994-10-26T00:00:00	26	10	1994	3940993	3936909	PRESERVED_SPECIMEN	CDA		CDA-0048736	9461	G.F. Hrusa		CC_BY_NC_4_0		L.A. Craven; B.J. Lepschi, I.G. Holliday			2021-11-01T14:27:24.369Z		GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3059698233	b0515413-6d32-490a-83a0-f8c08f002c70	20160b61-86ed-4a3e-8081-0ec32b5028b5	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Hibiscus	Hibiscus hakeifolius		SPECIES	Alyogyne hakeifolia (Giord.) Alefeld	Alyogyne hakeifolia	(Giordano) Alefeld	AU	Wongaburra Homestead, ca 22 km NNW of Beacon.	Western Australia	PRESENT		a8a2b5b7-4683-4566-8e95-3fb3adaeff39	-30.2764	117.7722							2000-11-05T00:00:00	5	11	2000	3940993	3936909	PRESERVED_SPECIMEN	CDA		CDA-0048735	4532	L.A. Craven	2000-01-01T00:00:00	CC_BY_NC_4_0		B.J. Lepschi; L.A. Craven, H. King, M. Kirby			2021-11-01T14:27:23.124Z		GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3059664427	b0515413-6d32-490a-83a0-f8c08f002c70	fec283f9-5130-4497-89d6-1fecde4e6a29	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Hibiscus	Hibiscus hakeifolius		SPECIES	Alyogyne hakeifolia (Giord.) Alefeld	Alyogyne hakeifolia	(Giordano) Alefeld	US	Del Amo Nsy. Compton.	California	PRESENT		a8a2b5b7-4683-4566-8e95-3fb3adaeff39									1948-06-20T00:00:00	20	6	1948	3940993	3936909	PRESERVED_SPECIMEN	CDA		CDA-0048738	s.n.			CC_BY_NC_4_0		Insp. French		MANAGED	2021-11-01T14:27:16.210Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3031220354	e3ce628e-9683-4af7-b7a9-47eef785d3bb	42ab3200-caae-4253-bd83-7c4c9e9c325c	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Hibiscus	Alyogyne hakeifolia		SPECIES	Alyogyne hakeifolia (Giord.) Alefeld	Alyogyne hakeifolia	(Giord.) Alef.	AU		South Australia	PRESENT		17726825-3aa2-4fbc-b0e3-303d3fc5702f	-33.046044	135.458253							2021-01-06T12:28:00	6	1	2021	3940993	3936909	HUMAN_OBSERVATION				questagame-410898	<a href='https://bee.questagame.com/#/profile/23087?questagame_user_id=23087'>Midge (Medium)</a> | <a href='https://bee.questagame.com/#/profile/16774?questagame_user_id=16774'>Sog (Master)</a>		CC_BY_NC_4_0		<a href='https://bee.questagame.com/#/profile/31485?questagame_user_id=31485'>David | questagame.com</a>			2021-10-17T12:11:19.162Z	StillImage	
2977049797	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10187286942	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Hibiscus	Hibiscus hakeifolius		SPECIES	Alyogyne hakeifolia (Giord.) Alefeld	Alyogyne hakeifolia (Giord.) Alef.	(Giord.) Alef.	AU			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	-34.891026	137.457848	12.0						2020-06-07T05:49:40.001	7	6	2020	3940993	3936909	HUMAN_OBSERVATION							CC_BY_4_0					2021-09-23T15:46:25.091Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2975694856	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10187286706	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Hibiscus	Hibiscus hakeifolius		SPECIES	Alyogyne hakeifolia (Giord.) Alefeld	Alyogyne hakeifolia (Giord.) Alef.	(Giord.) Alef.	AU			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	-34.891257	137.457857	96.0						2020-06-07T05:48:37.985	7	6	2020	3940993	3936909	HUMAN_OBSERVATION							CC_BY_4_0					2021-09-23T15:46:21.847Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
