gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3408076658	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99686230	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Tripterococcus	Tripterococcus brunonis		SPECIES	Tripterococcus brunonis Endl.	Tripterococcus brunonis		AU		Western Australia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-31.940722	116.04745	10.0						2021-09-05T13:02:00	5	9	2021	3698194	3698194	HUMAN_OBSERVATION	iNaturalist	Observations	99686230		Ray Turnbull	2021-10-29T06:19:52	CC_BY_NC_4_0	Ray Turnbull	Ray Turnbull			2021-11-18T00:03:25.372Z	StillImage	COORDINATE_ROUNDED
3408038115	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/100125487	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Tripterococcus	Tripterococcus brunonis		SPECIES	Tripterococcus brunonis Endl.	Tripterococcus brunonis		AU		Western Australia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-33.060355	115.935539	2.0						2021-10-23T14:58:00	23	10	2021	3698194	3698194	HUMAN_OBSERVATION	iNaturalist	Observations	100125487		The Life of Py	2021-11-03T05:53:57	CC_BY_NC_4_0	The Life of Py	The Life of Py			2021-11-18T00:03:38.594Z	StillImage	COORDINATE_ROUNDED
3384643291	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/94280059	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Tripterococcus	Tripterococcus brunonis		SPECIES	Tripterococcus brunonis Endl.	Tripterococcus brunonis		AU		Western Australia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-33.535189	115.026088	195.0						2018-10-10T20:48:00	10	10	2018	3698194	3698194	HUMAN_OBSERVATION	iNaturalist	Observations	94280059		Chris Jonkers	2021-09-10T01:17:52	CC_BY_NC_4_0	Chris Jonkers	Chris Jonkers			2021-11-17T23:24:45.433Z	StillImage	COORDINATE_ROUNDED
3384528356	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/96211490	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Tripterococcus	Tripterococcus brunonis		SPECIES	Tripterococcus brunonis Endl.	Tripterococcus brunonis		AU		Western Australia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-33.381846	115.65929	31.0						2021-09-26T16:09:00	26	9	2021	3698194	3698194	HUMAN_OBSERVATION	iNaturalist	Observations	96211490		Dustyn and Catherine	2021-09-26T11:38:54	CC_BY_NC_4_0	Charles Porter	Charles Porter			2021-11-17T23:46:08.428Z		COORDINATE_ROUNDED
3384466440	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/96348568	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Tripterococcus	Tripterococcus brunonis		SPECIES	Tripterococcus brunonis Endl.	Tripterococcus brunonis		AU		Western Australia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-32.090133	116.046428							2021-09-25T11:22:00	25	9	2021	3698194	3698194	HUMAN_OBSERVATION	iNaturalist	Observations	96348568		Morgan Lythe	2021-09-27T10:23:46	CC_BY_NC_4_0	Morgan Lythe	Morgan Lythe			2021-11-17T23:46:28.032Z	StillImage	COORDINATE_ROUNDED
3384157708	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/96573219	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Tripterococcus	Tripterococcus brunonis		SPECIES	Tripterococcus brunonis Endl.	Tripterococcus brunonis		AU		Western Australia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-31.936972	116.168105	8.0						2021-09-27T16:05:05	27	9	2021	3698194	3698194	HUMAN_OBSERVATION	iNaturalist	Observations	96573219		Morgan Lythe	2021-09-29T22:12:08	CC_BY_NC_4_0	ppolito	ppolito			2021-11-17T23:48:06.122Z	StillImage	COORDINATE_ROUNDED
3383852028	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/90362293	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Tripterococcus	Tripterococcus brunonis		SPECIES	Tripterococcus brunonis Endl.	Tripterococcus brunonis		AU		Western Australia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-31.940025	116.055603	8.0						2021-08-08T12:43:45	8	8	2021	3698194	3698194	HUMAN_OBSERVATION	iNaturalist	Observations	90362293		Robert Archer	2021-09-06T11:59:02	CC_BY_NC_4_0	jesperflower	jesperflower			2021-11-17T23:24:08.756Z	StillImage	COORDINATE_ROUNDED
3346621405	d8cd16ba-bb74-4420-821e-083f2bac17c2	GU169153	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Tripterococcus	Tripterococcus brunonis		SPECIES	Tripterococcus brunonis Endl.	Tripterococcus brunonis		AU	Western Australia		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													3698194	3698194	PRESERVED_SPECIMEN			AD:98523463				CC_BY_4_0					2021-09-23T14:12:33.349Z		
3346565423	d8cd16ba-bb74-4420-821e-083f2bac17c2	GU169162	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Tripterococcus	Tripterococcus brunonis		SPECIES	Tripterococcus brunonis Endl.	Tripterococcus brunonis		AU	Western Australia		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													3698194	3698194	PRESERVED_SPECIMEN			AD:97744495				CC_BY_4_0					2021-09-23T14:12:31.645Z		
3335294473	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/90003184	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Tripterococcus	Tripterococcus brunonis		SPECIES	Tripterococcus brunonis Endl.	Tripterococcus brunonis		AU		Western Australia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-33.950922	115.073798	4729.0						2008-11-04T20:12:00	4	11	2008	3698194	3698194	HUMAN_OBSERVATION	iNaturalist	Observations	90003184		dhfischer	2021-08-05T07:50:17	CC_BY_NC_4_0	dhfischer	dhfischer			2021-11-17T23:24:00.608Z	StillImage	COORDINATE_ROUNDED
