gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3399407653	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/98863890	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus forsythii		SPECIES	Actinotus forsythii Maiden & Betche	Actinotus forsythii		AU		New South Wales	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-33.7125	150.311944	4825.0						2021-03-01T07:54:00	1	3	2021	5538683	5538683	HUMAN_OBSERVATION	iNaturalist	Observations	98863890		fkloudon	2021-10-21T07:59:34	CC_BY_NC_4_0	fkloudon	fkloudon			2021-11-18T00:03:15.330Z	StillImage	
3399092192	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/98465837	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus forsythii		SPECIES	Actinotus forsythii Maiden & Betche	Actinotus forsythii		AU		New South Wales	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-33.704299	150.295517	2326.0						2021-02-20T12:24:09	20	2	2021	5538683	5538683	HUMAN_OBSERVATION	iNaturalist	Observations	98465837		morgana222	2021-10-17T07:43:36	CC_BY_NC_4_0	morgana222	morgana222			2021-11-17T23:46:37.358Z	StillImage	COORDINATE_ROUNDED
3398722270	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/98466523	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus forsythii		SPECIES	Actinotus forsythii Maiden & Betche	Actinotus forsythii		AU		New South Wales	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-33.704299	150.295517	2326.0						2021-02-20T12:23:17	20	2	2021	5538683	5538683	HUMAN_OBSERVATION	iNaturalist	Observations	98466523		morgana222	2021-10-17T07:58:08	CC_BY_NC_4_0	morgana222	morgana222			2021-11-18T00:03:26.372Z	StillImage	COORDINATE_ROUNDED
3384697801	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95622519	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus forsythii		SPECIES	Actinotus forsythii Maiden & Betche	Actinotus forsythii		AU		New South Wales	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-33.444249	150.179933							2021-02-15T15:04:38	15	2	2021	5538683	5538683	HUMAN_OBSERVATION	iNaturalist	Observations	95622519		shelomi	2021-09-21T03:43:00	CC_BY_NC_4_0	shelomi	shelomi			2021-11-17T23:25:04.622Z	StillImage	COORDINATE_ROUNDED
3365857540	0645ccdb-e001-4ab0-9729-51f1755e007e	1f33d908-3869-4436-bf0f-2b45c2fe616f	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus forsythii		SPECIES	Actinotus forsythii Maiden & Betche	Actinotus forsythii	Maiden & Betche	AU	locality withheld	New South Wales	PRESENT		5eee35c2-c5b7-4f62-a527-09eec0c54f22	-33.74	150.372	8.0	1.0E-9	870.0	0.0			2021-03-08T00:00:00	8	3	2021	5538683	5538683	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SDMPI0922577				CC_BY_4_0	NSW National Parks and Wildlife Service	OJJS20052605			2021-10-01T20:07:14.267Z		COORDINATE_ROUNDED
3365842357	0645ccdb-e001-4ab0-9729-51f1755e007e	07b2a038-05a4-445d-a950-adadc53a34ce	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus forsythii		SPECIES	Actinotus forsythii Maiden & Betche	Actinotus forsythii	Maiden & Betche	AU	locality withheld	New South Wales	PRESENT		5eee35c2-c5b7-4f62-a527-09eec0c54f22	-33.7352	150.2822	3.0	1.0E-9	965.0	0.0			2021-02-03T00:00:00	3	2	2021	5538683	5538683	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SDMPI0917478				CC_BY_4_0	NSW National Parks and Wildlife Service	ODMP2108060F			2021-10-01T20:07:02.676Z		COORDINATE_ROUNDED
3365777294	0645ccdb-e001-4ab0-9729-51f1755e007e	7da878ef-f63f-4521-879b-8030f6caf07f	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus forsythii		SPECIES	Actinotus forsythii Maiden & Betche	Actinotus forsythii	Maiden & Betche	AU	locality withheld	New South Wales	PRESENT	10	5eee35c2-c5b7-4f62-a527-09eec0c54f22	-33.430198	150.155063	3.0	1.0E-9					2021-02-23T00:00:00	23	2	2021	5538683	5538683	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SDMPI0900818				CC_BY_4_0	NSW National Parks and Wildlife Service	ODMP2107270C			2021-10-01T20:06:27.154Z		COORDINATE_ROUNDED
3365735335	0645ccdb-e001-4ab0-9729-51f1755e007e	037b8e25-8898-4ff4-8ebf-cc726b4428ad	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus forsythii		SPECIES	Actinotus forsythii Maiden & Betche	Actinotus forsythii	Maiden & Betche	AU	locality withheld	New South Wales	PRESENT		5eee35c2-c5b7-4f62-a527-09eec0c54f22	-33.74191	150.38379	5.0	1.0E-9	885.0	0.0			2021-03-13T00:00:00	13	3	2021	5538683	5538683	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SDMPI0917515				CC_BY_4_0	NSW National Parks and Wildlife Service	ODMP2108060F			2021-10-01T20:06:11.055Z		COORDINATE_ROUNDED
3365566824	0645ccdb-e001-4ab0-9729-51f1755e007e	b4cdca1f-9627-45e0-89ef-dde9e11312c5	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus forsythii		SPECIES	Actinotus forsythii Maiden & Betche	Actinotus forsythii	Maiden & Betche	AU	locality withheld	New South Wales	PRESENT		5eee35c2-c5b7-4f62-a527-09eec0c54f22	-33.4448	150.17967	4.0	1.0E-9	1095.0	0.0			2021-02-12T00:00:00	12	2	2021	5538683	5538683	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SDMPI0917484				CC_BY_4_0	NSW National Parks and Wildlife Service	ODMP2108060F			2021-10-01T20:06:38.780Z		COORDINATE_ROUNDED
3365483424	0645ccdb-e001-4ab0-9729-51f1755e007e	7fbfd6c9-cb65-4fb4-ac68-1b3eae7e51fb	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus forsythii		SPECIES	Actinotus forsythii Maiden & Betche	Actinotus forsythii	Maiden & Betche	AU	locality withheld	New South Wales	PRESENT		5eee35c2-c5b7-4f62-a527-09eec0c54f22	-33.7416	150.38368	10.0	1.0E-9	872.0	0.0			2021-03-15T00:00:00	15	3	2021	5538683	5538683	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SDMPI0922624				CC_BY_4_0	NSW National Parks and Wildlife Service	OJJS20052605			2021-10-01T20:06:25.693Z		COORDINATE_ROUNDED
