gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3366104907	0645ccdb-e001-4ab0-9729-51f1755e007e	c5ac39c1-ed59-4aeb-bad4-abd01a387fb7	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Osteospermum	Chrysanthemoides monilifera		SPECIES	Chrysanthemoides monilifera (L.) Norl.	Chrysanthemoides monilifera	(L.) Norl.	AU	locality withheld	New South Wales	PRESENT	100	5eee35c2-c5b7-4f62-a527-09eec0c54f22	-32.78577	152.08658	5.0	1.0E-9					2019-02-19T00:00:00	19	2	2019	5406263	4252828	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SPJGI6834707				CC_BY_4_0	NSW Dept of Planning, Industry and Environment	ODMP06092700		INTRODUCED	2021-10-01T20:04:36.716Z		COORDINATE_ROUNDED
3366073400	0645ccdb-e001-4ab0-9729-51f1755e007e	8a32aa97-af72-42a6-b38f-a3b027586447	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Osteospermum	Chrysanthemoides monilifera		SPECIES	Chrysanthemoides monilifera (L.) Norl.	Chrysanthemoides monilifera	(L.) Norl.	AU	locality withheld	New South Wales	PRESENT		5eee35c2-c5b7-4f62-a527-09eec0c54f22	-33.964571	151.010754	4.0	1.0E-9					2020-03-30T00:00:00	30	3	2020	5406263	4252828	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SDMPI0902591				CC_BY_4_0	NSW National Parks and Wildlife Service	OPUR20060403;ODMP2107270K		INTRODUCED	2021-10-01T20:02:41.120Z		COORDINATE_ROUNDED
3366010011	0645ccdb-e001-4ab0-9729-51f1755e007e	d4b1b51e-71f2-45ee-9404-e12d2827de57	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Osteospermum	Chrysanthemoides monilifera		SPECIES	Chrysanthemoides monilifera (L.) Norl.	Chrysanthemoides monilifera	(L.) Norl.	AU	locality withheld	New South Wales	PRESENT		5eee35c2-c5b7-4f62-a527-09eec0c54f22	-32.786002	152.087475	5.0	1.0E-9					2019-02-19T00:00:00	19	2	2019	5406263	4252828	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SPJGI6834625				CC_BY_4_0	NSW Dept of Planning, Industry and Environment	ODMP06092700		INTRODUCED	2021-10-01T20:07:44.157Z		COORDINATE_ROUNDED
3365987263	0645ccdb-e001-4ab0-9729-51f1755e007e	ede7bb78-f396-4943-b70e-3af45f501f44	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Osteospermum	Chrysanthemoides monilifera		SPECIES	Chrysanthemoides monilifera (L.) Norl.	Chrysanthemoides monilifera	(L.) Norl.	AU	locality withheld	New South Wales	PRESENT		5eee35c2-c5b7-4f62-a527-09eec0c54f22	-30.892856	153.061131	5.0	1.0E-9					2021-03-01T00:00:00	1	3	2021	5406263	4252828	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SDMPI0922087				CC_BY_4_0	NSW National Parks and Wildlife Service	ODMP21080904		INTRODUCED	2021-10-01T20:04:55.881Z		COORDINATE_ROUNDED
3365966909	0645ccdb-e001-4ab0-9729-51f1755e007e	c942def1-9023-4356-8388-b7f8b47a65cf	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Osteospermum	Chrysanthemoides monilifera		SPECIES	Chrysanthemoides monilifera (L.) Norl.	Chrysanthemoides monilifera	(L.) Norl.	AU	locality withheld	New South Wales	PRESENT		5eee35c2-c5b7-4f62-a527-09eec0c54f22	-34.491133	150.927787	10.0	1.0E-9					2021-04-01T00:00:00	1	4	2021	5406263	4252828	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SREM2106250C				CC_BY_4_0	NSW Dept of Planning, Industry and Environment	OPXC12061900		INTRODUCED	2021-10-01T20:04:02.695Z		COORDINATE_ROUNDED
3365887844	0645ccdb-e001-4ab0-9729-51f1755e007e	47103034-6efb-422f-acaf-a9c1468f6c5e	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Osteospermum	Chrysanthemoides monilifera		SPECIES	Chrysanthemoides monilifera (L.) Norl.	Chrysanthemoides monilifera	(L.) Norl.	AU	locality withheld	New South Wales	PRESENT	10	5eee35c2-c5b7-4f62-a527-09eec0c54f22	-32.777055	152.115242	5.0	1.0E-9					2019-02-13T00:00:00	13	2	2019	5406263	4252828	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SPJGI6831235				CC_BY_4_0	NSW Dept of Planning, Industry and Environment	ODMP06092700		INTRODUCED	2021-10-01T20:01:23.457Z		COORDINATE_ROUNDED
3365858960	0645ccdb-e001-4ab0-9729-51f1755e007e	4ec806e1-5dea-4e9b-9aa8-ecdab0a6ad58	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Osteospermum	Chrysanthemoides monilifera		SPECIES	Chrysanthemoides monilifera (L.) Norl.	Chrysanthemoides monilifera	(L.) Norl.	AU	locality withheld	New South Wales	PRESENT	1	5eee35c2-c5b7-4f62-a527-09eec0c54f22	-32.728811	152.027197	5.0	1.0E-9					2019-05-13T00:00:00	13	5	2019	5406263	4252828	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SPJGI6832781				CC_BY_4_0	NSW Dept of Planning, Industry and Environment	OJJS18110503		INTRODUCED	2021-10-01T20:07:21.778Z		COORDINATE_ROUNDED
3365828903	0645ccdb-e001-4ab0-9729-51f1755e007e	4a1d0ff3-156a-46df-9ce6-69eaa649bbcb	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Osteospermum	Chrysanthemoides monilifera		SPECIES	Chrysanthemoides monilifera (L.) Norl.	Chrysanthemoides monilifera	(L.) Norl.	AU	locality withheld	New South Wales	PRESENT	10	5eee35c2-c5b7-4f62-a527-09eec0c54f22	-34.491245	150.928503	20.0	1.0E-9					2021-04-01T00:00:00	1	4	2021	5406263	4252828	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SREM2106251C				CC_BY_4_0	NSW Dept of Planning, Industry and Environment	OPXC12061900		INTRODUCED	2021-10-01T20:07:18.524Z		COORDINATE_ROUNDED
3365542296	0645ccdb-e001-4ab0-9729-51f1755e007e	f4e2ceba-4e6d-483f-826a-40d09760d38c	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Osteospermum	Chrysanthemoides monilifera		SPECIES	Chrysanthemoides monilifera (L.) Norl.	Chrysanthemoides monilifera	(L.) Norl.	AU	locality withheld	New South Wales	PRESENT	10	5eee35c2-c5b7-4f62-a527-09eec0c54f22	-32.728342	152.14076	5.0	1.0E-9					2018-12-19T00:00:00	19	12	2018	5406263	4252828	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SPJGI6832247				CC_BY_4_0	NSW Dept of Planning, Industry and Environment	OICG21051100		INTRODUCED	2021-10-01T20:06:34.739Z		COORDINATE_ROUNDED
3365497423	0645ccdb-e001-4ab0-9729-51f1755e007e	8673443d-978e-445f-b5c4-515fe5807ce5	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Osteospermum	Chrysanthemoides monilifera		SPECIES	Chrysanthemoides monilifera (L.) Norl.	Chrysanthemoides monilifera	(L.) Norl.	AU	locality withheld	New South Wales	PRESENT	2	5eee35c2-c5b7-4f62-a527-09eec0c54f22	-32.730816	152.019353	5.0	1.0E-9					2018-10-22T00:00:00	22	10	2018	5406263	4252828	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SPJGI6832053				CC_BY_4_0	NSW Dept of Planning, Industry and Environment	OJJS18110503		INTRODUCED	2021-10-01T20:06:28.914Z		COORDINATE_ROUNDED
