gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3398914916	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99186503	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia nobilis		SPECIES	Blandfordia nobilis Sm.	Blandfordia nobilis		AU		New South Wales	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.160036	151.07167	15.0						2021-10-19T10:37:00	19	10	2021	5305347	5305347	HUMAN_OBSERVATION	iNaturalist	Observations	99186503		philzoe	2021-10-24T07:28:52	CC_BY_NC_4_0	philzoe	philzoe			2021-11-17T23:48:26.077Z	StillImage	COORDINATE_ROUNDED
3398786983	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99164418	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia nobilis		SPECIES	Blandfordia nobilis Sm.	Blandfordia nobilis		AU		New South Wales	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-35.018289	150.84161	70.0						2021-10-24T11:25:51	24	10	2021	5305347	5305347	HUMAN_OBSERVATION	iNaturalist	Observations	99164418		Casey	2021-10-24T02:18:03	CC_BY_NC_4_0	Casey	Casey			2021-11-17T23:26:35.297Z	StillImage	COORDINATE_ROUNDED
3391356896	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/97743397	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia nobilis		SPECIES	Blandfordia nobilis Sm.	Blandfordia nobilis		AU		New South Wales	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.160028	151.071808	4.0						2021-09-03T13:53:32	3	9	2021	5305347	5305347	HUMAN_OBSERVATION	iNaturalist	Observations	97743397		brurou	2021-10-10T07:35:55	CC_BY_NC_4_0	brurou	brurou			2021-11-18T00:03:29.513Z	StillImage	COORDINATE_ROUNDED
3384473321	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95239420	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia nobilis		SPECIES	Blandfordia nobilis Sm.	Blandfordia nobilis		AU		New South Wales	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.109276	151.118802	243.0						2021-09-18T15:33:00	18	9	2021	5305347	5305347	HUMAN_OBSERVATION	iNaturalist	Observations	95239420		Thomas Mesaglio	2021-09-18T07:59:21	CC_BY_NC_4_0	walkers_r_c_e_a	walkers_r_c_e_a			2021-11-17T23:47:03.435Z	StillImage	COORDINATE_ROUNDED
3384442171	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/97085585	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia nobilis		SPECIES	Blandfordia nobilis Sm.	Blandfordia nobilis		AU		New South Wales	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.099705	151.157075	4.0						2021-10-01T14:19:20	1	10	2021	5305347	5305347	HUMAN_OBSERVATION	iNaturalist	Observations	97085585		brurou	2021-10-03T23:16:38	CC_BY_NC_4_0	brurou	brurou			2021-11-17T23:25:16.022Z	StillImage	COORDINATE_ROUNDED
3381454971	75bfed9c-679d-4c8f-ab46-feb2eb98512a	c96b3094-0e2c-4cb4-b54f-59ade659dc3c	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia nobilis		SPECIES	Blandfordia nobilis Sm.	Blandfordia nobilis	Sm.		Vincentia	New South Wales	PRESENT		3c5e4331-7f2f-4a8d-aa56-81ece7014fc8			500.0	0.005									5305347	5305347	UNKNOWN					Betty Wood		CC_BY_4_0		Wood, Don|Wood, Betty			2021-10-05T15:32:45.070Z		COORDINATE_INVALID;RECORDED_DATE_INVALID
3381454705	75bfed9c-679d-4c8f-ab46-feb2eb98512a	aa95ba33-c765-4e5a-8ff9-a16cb8a512aa	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia nobilis		SPECIES	Blandfordia nobilis Sm.	Blandfordia nobilis	Sm.		Vincentia	New South Wales	PRESENT		3c5e4331-7f2f-4a8d-aa56-81ece7014fc8			500.0	0.005					1995-12-28T00:00:00	28	12	1995	5305347	5305347	HUMAN_OBSERVATION					Betty Wood		CC_BY_4_0		Wood, Don|Wood, Betty			2021-10-05T15:32:44.749Z		COORDINATE_INVALID
3381452757	75bfed9c-679d-4c8f-ab46-feb2eb98512a	76bd4176-6e83-4316-a8f3-fdacef4890c0	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia nobilis		SPECIES	Blandfordia nobilis Sm.	Blandfordia nobilis	Sm.		Turpentine Rd	New South Wales	PRESENT		3c5e4331-7f2f-4a8d-aa56-81ece7014fc8			3.0	3.0E-5									5305347	5305347	OBSERVATION					Betty Wood		CC_BY_4_0		Wood, Don|Wood, Betty			2021-10-05T15:32:42.116Z	StillImage	COORDINATE_INVALID;RECORDED_DATE_INVALID
3381451882	75bfed9c-679d-4c8f-ab46-feb2eb98512a	58b10ed0-6f4c-449e-9f92-582c2961cdd4	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia nobilis		SPECIES	Blandfordia nobilis Sm.	Blandfordia nobilis	Sm.	AU	Turpentine Rd	New South Wales	PRESENT		3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	-35.107417	150.351	3.0						1998-01-20T00:00:00	20	1	1998	5305347	5305347	UNKNOWN					Betty Wood		CC_BY_4_0		Wood, Don|Wood, Betty			2021-10-05T15:32:40.544Z	StillImage	
3381451425	75bfed9c-679d-4c8f-ab46-feb2eb98512a	b3d0a010-157a-4aa8-8dfd-946db9841085	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia nobilis		SPECIES	Blandfordia nobilis Sm.	Blandfordia nobilis	Sm.	AU	Vincentia	New South Wales	PRESENT		3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	-35.083556	150.664887	500.0						1995-12-28T00:00:00	28	12	1995	5305347	5305347	PRESERVED_SPECIMEN					Betty Wood		CC_BY_4_0		Wood, Don|Wood, Betty			2021-10-05T15:32:39.903Z		COORDINATE_ROUNDED
