gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3386418666	e3ce628e-9683-4af7-b7a9-47eef785d3bb	ff7f3598-15bb-470a-83f7-c17d46bc9ba2	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia grandiflora		SPECIES	Blandfordia grandiflora R.Br.	Blandfordia grandiflora	R.Br.	AU		Queensland	PRESENT		17726825-3aa2-4fbc-b0e3-303d3fc5702f	-26.814643	152.993928							2020-08-27T14:36:00	27	8	2020	5305351	5305351	HUMAN_OBSERVATION				questagame-395010	<a href='https://bee.questagame.com/#/profile/16774?questagame_user_id=16774'>Sog (Master)</a>		CC_BY_NC_4_0		<a href='https://bee.questagame.com/#/profile/40569?questagame_user_id=40569'>vonhumboldt | questagame.com</a>			2021-10-17T12:12:12.322Z	StillImage	
3386418598	e3ce628e-9683-4af7-b7a9-47eef785d3bb	db9899af-f1a4-43ad-9bed-a7fef17c887e	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia grandiflora		SPECIES	Blandfordia grandiflora R.Br.	Blandfordia grandiflora	R.Br.	AU		New South Wales	PRESENT		17726825-3aa2-4fbc-b0e3-303d3fc5702f	-31.719225	152.796493							2021-05-15T15:03:50	15	5	2021	5305351	5305351	HUMAN_OBSERVATION				questagame-440430	<a href='https://bee.questagame.com/#/profile/16774?questagame_user_id=16774'>Sog (Master)</a>		CC_BY_NC_4_0		<a href='https://bee.questagame.com/#/profile/21988?questagame_user_id=21988'>MaskedLapwing | questagame.com</a>			2021-10-17T12:12:06.416Z	StillImage	
3386415362	e3ce628e-9683-4af7-b7a9-47eef785d3bb	2f41177b-59fb-4f87-9429-1bfb9044a11b	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia grandiflora		SPECIES	Blandfordia grandiflora R.Br.	Blandfordia grandiflora	R.Br.	AU		Queensland	PRESENT		17726825-3aa2-4fbc-b0e3-303d3fc5702f	-26.744115	152.981265							2020-08-27T16:37:00	27	8	2020	5305351	5305351	HUMAN_OBSERVATION				questagame-386734	<a href='https://bee.questagame.com/#/profile/16774?questagame_user_id=16774'>Sog (Master)</a>		CC_BY_NC_4_0		<a href='https://bee.questagame.com/#/profile/40735?questagame_user_id=40735'>JaidynEastaughffe | questagame.com</a>			2021-10-17T12:11:08.227Z	StillImage	
3386412351	e3ce628e-9683-4af7-b7a9-47eef785d3bb	26d9acfe-c0af-4a3d-8b81-91ac66a51628	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia grandiflora		SPECIES	Blandfordia grandiflora R.Br.	Blandfordia grandiflora	R.Br.	AU		New South Wales	PRESENT		17726825-3aa2-4fbc-b0e3-303d3fc5702f	-31.7	152.8							2021-06-01T11:55:00	1	6	2021	5305351	5305351	HUMAN_OBSERVATION				questagame-443008	<a href='https://bee.questagame.com/#/profile/16774?questagame_user_id=16774'>Sog (Master)</a>		CC_BY_NC_4_0		<a href='https://bee.questagame.com/#/profile/38865?questagame_user_id=38865'>spoon | questagame.com</a>			2021-10-17T12:11:09.261Z	StillImage	
3386357368	5d7f5915-0561-4107-aa20-20a4267c203f	33602de6-eb02-4e75-a086-1c23aff28dee	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia grandiflora		SPECIES	Blandfordia grandiflora R.Br.	Blandfordia grandiflora	R.Br.	AU	East of Cooloola Way on the Noosa Plain.	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-26.070836	152.984845	50.0		60.0				2020-10-28T00:00:00	28	10	2020	5305351	5305351	PRESERVED_SPECIMEN	BRI	Herbrecs	BRI AQ1021480	MTM3253	Mathieson, M.T.	2020-10-28T00:00:00	CC_BY_4_0		Mathieson, M.T.|Smith, G.C.			2021-10-17T10:12:24.602Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3386356570	5d7f5915-0561-4107-aa20-20a4267c203f	a416060e-7539-4e47-be78-9ea8b3dc90b4	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia grandiflora		SPECIES	Blandfordia grandiflora R.Br.	Blandfordia grandiflora	R.Br.	AU	Wildflower Fire Break, Great Sandy NP - Cooloola Section.	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-26.038389	153.049	50.0						2020-11-24T00:00:00	24	11	2020	5305351	5305351	PRESERVED_SPECIMEN	BRI	Herbrecs	BRI AQ1021445	MTM3187	Mathieson, M.T.	2020-11-24T00:00:00	CC_BY_4_0		Mathieson, M.T.|Ferguson, D.J.			2021-10-17T10:11:54.904Z		COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3386355561	5d7f5915-0561-4107-aa20-20a4267c203f	bb953769-3be1-45f5-a1f4-7af00a3e936d	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia grandiflora		SPECIES	Blandfordia grandiflora R.Br.	Blandfordia grandiflora	R.Br.	AU	Adjacent to fire break leading into Dutgee campsite, Great Sandy NP - Cooloola Section.	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-26.137528	153.049444	50.0						2020-11-24T00:00:00	24	11	2020	5305351	5305351	PRESERVED_SPECIMEN	BRI	Herbrecs	BRI AQ1021451	MTM3179	Mathieson, M.T.	2020-11-24T00:00:00	CC_BY_4_0		Mathieson, M.T.|Ferguson, D.J.			2021-10-17T10:12:53.858Z		COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3386355469	5d7f5915-0561-4107-aa20-20a4267c203f	79259dcc-fb64-4d76-91c8-8145e1b834d0	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia grandiflora		SPECIES	Blandfordia grandiflora R.Br.	Blandfordia grandiflora	R.Br.	AU	Noosa Plain south of Campsite 3, Great Sandy NP - Cooloola Section.	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-26.156167	153.049167	50.0										5305351	5305351	PRESERVED_SPECIMEN	BRI	Herbrecs	BRI AQ1021485	MTM3232	Mathieson, M.T.		CC_BY_4_0		Mathieson, M.T.			2021-10-17T10:12:47.355Z		COORDINATE_ROUNDED;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3386354599	5d7f5915-0561-4107-aa20-20a4267c203f	cba6e65a-e424-4c3a-9a6f-3d57429152a1	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia grandiflora		SPECIES	Blandfordia grandiflora R.Br.	Blandfordia grandiflora	R.Br.	AU	Noosa River Plain south of Campsite 3, Great Sandy NP - Cooloola Section.	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-26.156167	153.049167	50.0						2020-10-27T00:00:00	27	10	2020	5305351	5305351	PRESERVED_SPECIMEN	BRI	Herbrecs	BRI AQ1021482	MTM3255	Mathieson, M.T.	2020-10-27T00:00:00	CC_BY_4_0		Mathieson, M.T.|Smith, G.C.			2021-10-17T10:13:26.128Z		COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3386353512	5d7f5915-0561-4107-aa20-20a4267c203f	934b1027-45dd-456a-b431-fae1b5431c68	Plantae	Tracheophyta	Liliopsida	Asparagales	Blandfordiaceae	Blandfordia	Blandfordia grandiflora		SPECIES	Blandfordia grandiflora R.Br.	Blandfordia grandiflora	R.Br.	AU	Noosa River Plain, Great Sandy NP - Cooloola Section	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-26.140309	153.042068	50.0		40.0				2020-09-16T00:00:00	16	9	2020	5305351	5305351	PRESERVED_SPECIMEN	BRI	Herbrecs	BRI AQ1021468	MTM3031	Mathieson, M.T.	2020-09-16T00:00:00	CC_BY_4_0		Mathieson, M.T.			2021-10-17T10:12:45.907Z		COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
