gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3386360645	5d7f5915-0561-4107-aa20-20a4267c203f	dd80a080-222f-4f14-9612-dc4294c0c39e	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus gibbonsii		SPECIES	Actinotus gibbonsii F.Muell.	Actinotus gibbonsii	F.Muell.	AU	Passchendaele SF, near Bullecourt, W of Cottonvale	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-28.53	151.851667	50.0		963.0				2021-01-23T00:00:00	23	1	2021	6026839	6026839	PRESERVED_SPECIMEN	BRI	Herbrecs	BRI AQ1022023	33775	Bean, A.R.	2021-01-01T00:00:00	CC_BY_4_0		Bean, A.R.			2021-10-17T10:13:26.442Z		COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3386357630	5d7f5915-0561-4107-aa20-20a4267c203f	e950005d-a77d-4f1c-85d3-6581f411daca	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus gibbonsii		SPECIES	Actinotus gibbonsii F.Muell.	Actinotus gibbonsii	F.Muell.	AU	Joseph Road, 24.8km E of Kogan.	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-27.058856	150.510117	50.0										6026839	6026839	PRESERVED_SPECIMEN	BRI	Herbrecs	BRI AQ1019893	2	Wang, J.		CC_BY_4_0		Spearritt, G.			2021-10-17T10:12:53.570Z		COORDINATE_ROUNDED;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3386347631	5d7f5915-0561-4107-aa20-20a4267c203f	cb2c0eb5-bbf8-42c4-bbfa-83d8b403c74e	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus gibbonsii		SPECIES	Actinotus gibbonsii F.Muell.	Actinotus gibbonsii	F.Muell.	AU	Durikai S.F., west of Warwick	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-28.201944	151.651944	50.0										6026839	6026839	PRESERVED_SPECIMEN	BRI	Herbrecs	BRI AQ1017299	33521	Bean, A.R.	2020-09-01T00:00:00	CC_BY_4_0		Bean, A.R.			2021-10-17T10:13:26.726Z		COORDINATE_ROUNDED;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3386346582	5d7f5915-0561-4107-aa20-20a4267c203f	a67b23f4-d050-41de-8701-237bbd3c9c2a	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus gibbonsii		SPECIES	Actinotus gibbonsii F.Muell.	Actinotus gibbonsii	F.Muell.	AU	Bloodwood Creek, Nature Refuge, 146 Mckey Road Crossdale.	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-27.200517	152.062117	50.0		126.0				2020-06-26T00:00:00	26	6	2020	6026839	6026839	PRESERVED_SPECIMEN	BRI	Herbrecs	BRI AQ1016166	7	Ngugi, L.B.	2020-07-29T00:00:00	CC_BY_4_0		Leiper, G.			2021-10-17T10:12:49.815Z		COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3381452234	75bfed9c-679d-4c8f-ab46-feb2eb98512a	f702408e-fa40-4b6c-9bfd-9e2dba8f90e0	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus gibbonsii		SPECIES	Actinotus gibbonsii F.Muell.	Actinotus gibbonsii	F.Muell.		Endeavour Reserve Bombala	New South Wales	PRESENT		3c5e4331-7f2f-4a8d-aa56-81ece7014fc8			3.0	3.0E-5									6026839	6026839	OBSERVATION					Betty Wood		CC_BY_4_0		Wood, Don|Wood, Betty			2021-10-05T15:32:41.043Z	StillImage	COORDINATE_INVALID;RECORDED_DATE_INVALID
3381450234	75bfed9c-679d-4c8f-ab46-feb2eb98512a	d5a2950d-3922-49f3-8e84-8eb13a025878	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus gibbonsii		SPECIES	Actinotus gibbonsii F.Muell.	Actinotus gibbonsii	F.Muell.	AU	Endeavour Reserve Bombala	New South Wales	PRESENT		3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	-36.922194	149.249667	3.0										6026839	6026839	UNKNOWN					Betty Wood		CC_BY_4_0		Wood, Don|Wood, Betty			2021-10-05T15:32:37.626Z	StillImage	RECORDED_DATE_INVALID
3381446950	75bfed9c-679d-4c8f-ab46-feb2eb98512a	38cfaaab-c093-4d27-8b5a-c1002800c687	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus gibbonsii		SPECIES	Actinotus gibbonsii F.Muell.	Actinotus gibbonsii	F.Muell.		Endeavour Reserve Bombala	New South Wales	PRESENT		3c5e4331-7f2f-4a8d-aa56-81ece7014fc8			3.0	3.0E-5					1998-02-05T00:00:00	5	2	1998	6026839	6026839	HUMAN_OBSERVATION					Betty Wood		CC_BY_4_0		Wood, Don|Wood, Betty			2021-10-05T15:32:28.868Z	StillImage	COORDINATE_INVALID
3381446578	75bfed9c-679d-4c8f-ab46-feb2eb98512a	17c52e84-0b8c-4357-a6bf-f10b175dd21e	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus gibbonsii		SPECIES	Actinotus gibbonsii F.Muell.	Actinotus gibbonsii	F.Muell.		Endeavour Reserve Bombala	New South Wales	PRESENT		3c5e4331-7f2f-4a8d-aa56-81ece7014fc8			3.0	3.0E-5									6026839	6026839	OBSERVATION					Betty Wood		CC_BY_4_0		Wood, Don|Wood, Betty			2021-10-05T15:32:28.437Z	StillImage	COORDINATE_INVALID;RECORDED_DATE_INVALID
3366095162	0645ccdb-e001-4ab0-9729-51f1755e007e	e5ef3fe8-e71b-4e25-aeef-95e2451cc8af	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus gibbonsii		SPECIES	Actinotus gibbonsii F.Muell.	Actinotus gibbonsii	F.Muell.	AU	locality withheld	New South Wales	PRESENT	10	5eee35c2-c5b7-4f62-a527-09eec0c54f22	-32.278695	149.684098	10.0	1.0E-9					2020-08-25T00:00:00	25	8	2020	6026839	6026839	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SDMPI0889552				CC_BY_4_0	NSW National Parks and Wildlife Service	OJJS1907030A;ODMP2107270B			2021-10-01T20:07:45.977Z		COORDINATE_ROUNDED
3366093801	0645ccdb-e001-4ab0-9729-51f1755e007e	b6d9e49c-cb99-4980-8336-b608c5d95cbc	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Actinotus	Actinotus gibbonsii		SPECIES	Actinotus gibbonsii F.Muell.	Actinotus gibbonsii	F.Muell.	AU	locality withheld	New South Wales	PRESENT	100	5eee35c2-c5b7-4f62-a527-09eec0c54f22	-32.394491	149.825874	10.0	1.0E-9					2021-04-24T00:00:00	24	4	2021	6026839	6026839	HUMAN_OBSERVATION	NSW Dept of Planning, Industry and Environment	BioNet Atlas of NSW Wildlife	SDMPI0896827				CC_BY_4_0	NSW National Parks and Wildlife Service	OJJS19070307			2021-10-01T20:03:37.995Z		COORDINATE_ROUNDED
